,ORIG_YEAR,LOAN_AGE,ULT_REPURCHASE_LOAN_COUNT,ULT_REPURCHASE_UPB,ULT_ORIG_UPB_AT_TERMINAL,ORIG_LOAN_COUNT,ORIG_UPB,LOAN_AGE_MAX,REPURCHASE_UPB,ORIG_UPB_AT_TERMINAL,CUM_COUNT,CUM_UPB,CUM_ORIG_UPB_AT_TERMINAL,ult_repurch_rate,age_repurch_rate,age_ult_diff,ult_repurch_upb_rate,age_repurch_upb_rate,age_ult_upb_diff,age_repurch_orig_upb_at_terminal_rate
2648,2011,75,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,683.0,129136845.0,133879000.0,0.043,0.041,0.001999999999999995,0.039,0.036,0.0030000000000000027,0.037
2649,2011,76,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,37448.0,42000.0,684.0,129174293.0,133921000.0,0.043,0.041,0.001999999999999995,0.039,0.036,0.0030000000000000027,0.037
2650,2011,77,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,369324.0,404000.0,686.0,129543617.0,134325000.0,0.043,0.041,0.001999999999999995,0.039,0.036,0.0030000000000000027,0.038
2651,2011,78,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,686.0,129543617.0,134325000.0,0.043,0.041,0.001999999999999995,0.039,0.036,0.0030000000000000027,0.038
2652,2011,79,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,686.0,129543617.0,134325000.0,0.043,0.041,0.001999999999999995,0.039,0.036,0.0030000000000000027,0.038
2653,2011,80,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,686.0,129543617.0,134325000.0,0.043,0.041,0.001999999999999995,0.039,0.036,0.0030000000000000027,0.038
2654,2011,81,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,686.0,129543617.0,134325000.0,0.043,0.041,0.001999999999999995,0.039,0.036,0.0030000000000000027,0.038
2655,2011,82,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,167953.0,188000.0,688.0,129711570.0,134513000.0,0.043,0.041,0.001999999999999995,0.039,0.036,0.0030000000000000027,0.038
2656,2011,83,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,688.0,129711570.0,134513000.0,0.043,0.041,0.001999999999999995,0.039,0.036,0.0030000000000000027,0.038
2657,2011,84,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,688.0,129711570.0,134513000.0,0.043,0.041,0.001999999999999995,0.039,0.036,0.0030000000000000027,0.038
2658,2011,85,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,385371.0,478000.0,692.0,130096941.0,134991000.0,0.043,0.042,0.000999999999999994,0.039,0.036,0.0030000000000000027,0.038
2659,2011,86,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,268171.0,306000.0,693.0,130365112.0,135297000.0,0.043,0.042,0.000999999999999994,0.039,0.036,0.0030000000000000027,0.038
2660,2011,87,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,384886.0,506000.0,695.0,130749998.0,135803000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2661,2011,88,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,695.0,130749998.0,135803000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2662,2011,89,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,695.0,130749998.0,135803000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2663,2011,90,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,274372.0,316000.0,696.0,131024370.0,136119000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2664,2011,91,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,250931.0,317000.0,698.0,131275301.0,136436000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2665,2011,92,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,698.0,131275301.0,136436000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2666,2011,93,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,698.0,131275301.0,136436000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2667,2011,94,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,698.0,131275301.0,136436000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2668,2011,95,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,698.0,131275301.0,136436000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2669,2011,96,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,698.0,131275301.0,136436000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2670,2011,97,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,698.0,131275301.0,136436000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2671,2011,98,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,698.0,131275301.0,136436000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2672,2011,99,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,698.0,131275301.0,136436000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2673,2011,100,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,698.0,131275301.0,136436000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2674,2011,101,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,170367.0,181000.0,699.0,131445668.0,136617000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2675,2011,102,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,699.0,131445668.0,136617000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2676,2011,103,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,699.0,131445668.0,136617000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2677,2011,104,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,699.0,131445668.0,136617000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2678,2011,105,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,699.0,131445668.0,136617000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2679,2011,106,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,699.0,131445668.0,136617000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2680,2011,107,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,699.0,131445668.0,136617000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2681,2011,108,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,699.0,131445668.0,136617000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2682,2011,109,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,699.0,131445668.0,136617000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2683,2011,110,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,366306.0,517000.0,701.0,131811974.0,137134000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2684,2011,111,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,701.0,131811974.0,137134000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2685,2011,112,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,701.0,131811974.0,137134000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2686,2011,113,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,701.0,131811974.0,137134000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2687,2011,114,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,701.0,131811974.0,137134000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2688,2011,115,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,251293.0,255000.0,702.0,132063267.0,137389000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2689,2011,116,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,702.0,132063267.0,137389000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2690,2011,117,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,702.0,132063267.0,137389000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2691,2011,118,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,702.0,132063267.0,137389000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.038
2692,2011,119,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,512509.0,515000.0,703.0,132575776.0,137904000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.039
2693,2011,120,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,345834.0,415000.0,704.0,132921610.0,138319000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.039
2694,2011,121,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,18292.0,190000.0,705.0,132939902.0,138509000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.039
2695,2011,122,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,705.0,132939902.0,138509000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.039
2696,2011,123,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,705.0,132939902.0,138509000.0,0.043,0.042,0.000999999999999994,0.039,0.037,0.0020000000000000018,0.039
2697,2011,124,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,10098.0,192000.0,707.0,132950000.0,138701000.0,0.043,0.043,0.0,0.039,0.037,0.0020000000000000018,0.039
2698,2011,125,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,707.0,132950000.0,138701000.0,0.043,0.043,0.0,0.039,0.037,0.0020000000000000018,0.039
2699,2011,126,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,707.0,132950000.0,138701000.0,0.043,0.043,0.0,0.039,0.037,0.0020000000000000018,0.039
2700,2011,127,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,707.0,132950000.0,138701000.0,0.043,0.043,0.0,0.039,0.037,0.0020000000000000018,0.039
2701,2011,128,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,707.0,132950000.0,138701000.0,0.043,0.043,0.0,0.039,0.037,0.0020000000000000018,0.039
2702,2011,129,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,707.0,132950000.0,138701000.0,0.043,0.043,0.0,0.039,0.037,0.0020000000000000018,0.039
2703,2011,130,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,707.0,132950000.0,138701000.0,0.043,0.043,0.0,0.039,0.037,0.0020000000000000018,0.039
2704,2011,131,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,707.0,132950000.0,138701000.0,0.043,0.043,0.0,0.039,0.037,0.0020000000000000018,0.039
2705,2011,132,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,707.0,132950000.0,138701000.0,0.043,0.043,0.0,0.039,0.037,0.0020000000000000018,0.039
2706,2011,133,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,707.0,132950000.0,138701000.0,0.043,0.043,0.0,0.039,0.037,0.0020000000000000018,0.039
2707,2011,134,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,707.0,132950000.0,138701000.0,0.043,0.043,0.0,0.039,0.037,0.0020000000000000018,0.039
2708,2011,135,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,,,707.0,132950000.0,138701000.0,0.043,0.043,0.0,0.039,0.037,0.0020000000000000018,0.039
2709,2011,136,708.0,133013002.0,138778000.0,1661773.0,357656006000.0,136.000000,63002.0,77000.0,708.0,133013002.0,138778000.0,0.043,0.043,0.0,0.039,0.037,0.0020000000000000018,0.039
2710,2012,1,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,1033000.0,1033000.0,6.0,1033000.0,1033000.0,0.057,0.0,0.057,0.052,0.0,0.052,0.0
2711,2012,2,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,3490000.0,3490000.0,20.0,4523000.0,4523000.0,0.057,0.001,0.056,0.052,0.001,0.051,0.001
2712,2012,3,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,1814000.0,1814000.0,30.0,6337000.0,6337000.0,0.057,0.001,0.056,0.052,0.001,0.051,0.001
2713,2012,4,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,3077000.0,3077000.0,46.0,9414000.0,9414000.0,0.057,0.002,0.055,0.052,0.002,0.049999999999999996,0.002
2714,2012,5,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,3767000.0,3767000.0,66.0,13181000.0,13181000.0,0.057,0.002,0.055,0.052,0.002,0.049999999999999996,0.002
104,2012,6,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,8362000.0,8362000.0,109.0,21543000.0,21543000.0,0.057,0.004,0.053000000000000005,0.052,0.004,0.048,0.004
2715,2012,7,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,7030301.0,7065000.0,150.0,28573301.0,28608000.0,0.057,0.006,0.051000000000000004,0.052,0.005,0.047,0.005
2716,2012,8,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,9257950.0,9370000.0,200.0,37831251.0,37978000.0,0.057,0.007,0.05,0.052,0.006,0.046,0.006
2717,2012,9,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,10457899.0,10609000.0,259.0,48289150.0,48587000.0,0.057,0.01,0.047,0.052,0.008,0.044,0.008
2718,2012,10,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,12442961.0,12742000.0,336.0,60732111.0,61329000.0,0.057,0.013,0.044000000000000004,0.052,0.01,0.041999999999999996,0.01
2719,2012,11,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,20276193.0,20809000.0,432.0,81008304.0,82138000.0,0.057,0.016,0.041,0.052,0.013,0.039,0.014
105,2012,12,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,23648195.0,24280000.0,552.0,104656499.0,106418000.0,0.057,0.021,0.036000000000000004,0.052,0.017,0.034999999999999996,0.017
2720,2012,13,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,19123168.0,19662000.0,640.0,123779667.0,126080000.0,0.057,0.024,0.033,0.052,0.02,0.032,0.021
2721,2012,14,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,17397510.0,18035000.0,726.0,141177177.0,144115000.0,0.057,0.027,0.030000000000000002,0.052,0.023,0.028999999999999998,0.024
2722,2012,15,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,16152747.0,16632000.0,809.0,157329924.0,160747000.0,0.057,0.03,0.027000000000000003,0.052,0.026,0.026,0.026
2723,2012,16,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,21687843.0,22476000.0,916.0,179017767.0,183223000.0,0.057,0.034,0.023,0.052,0.029,0.022999999999999996,0.03
2724,2012,17,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,17283296.0,18155000.0,999.0,196301063.0,201378000.0,0.057,0.037,0.020000000000000004,0.052,0.032,0.019999999999999997,0.033
2725,2012,18,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,14257715.0,15249000.0,1063.0,210558778.0,216627000.0,0.057,0.04,0.017,0.052,0.035,0.016999999999999994,0.036
2726,2012,19,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,16664251.0,17623000.0,1133.0,227223029.0,234250000.0,0.057,0.042,0.015,0.052,0.037,0.015,0.039
2727,2012,20,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,10294953.0,10949000.0,1178.0,237517982.0,245199000.0,0.057,0.044,0.013000000000000005,0.052,0.039,0.012999999999999998,0.04
2728,2012,21,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,12238853.0,12886000.0,1237.0,249756835.0,258085000.0,0.057,0.046,0.011000000000000003,0.052,0.041,0.010999999999999996,0.042
2729,2012,22,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,6735898.0,7255000.0,1265.0,256492733.0,265340000.0,0.057,0.047,0.010000000000000002,0.052,0.042,0.009999999999999995,0.044
2730,2012,23,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,5683205.0,6134000.0,1295.0,262175938.0,271474000.0,0.057,0.048,0.009000000000000001,0.052,0.043,0.009000000000000001,0.045
106,2012,24,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,3626249.0,3827000.0,1314.0,265802187.0,275301000.0,0.057,0.049,0.008,0.052,0.044,0.008,0.045
2731,2012,25,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,3739693.0,3992000.0,1334.0,269541880.0,279293000.0,0.057,0.05,0.006999999999999999,0.052,0.044,0.008,0.046
2732,2012,26,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,2899475.0,3034000.0,1351.0,272441355.0,282327000.0,0.057,0.05,0.006999999999999999,0.052,0.045,0.006999999999999999,0.046
2733,2012,27,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,2388185.0,2495000.0,1364.0,274829540.0,284822000.0,0.057,0.051,0.006000000000000005,0.052,0.045,0.006999999999999999,0.047
2734,2012,28,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,1890291.0,2060000.0,1373.0,276719831.0,286882000.0,0.057,0.051,0.006000000000000005,0.052,0.046,0.005999999999999998,0.047
2735,2012,29,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,1337843.0,1408000.0,1382.0,278057674.0,288290000.0,0.057,0.052,0.0050000000000000044,0.052,0.046,0.005999999999999998,0.047
2736,2012,30,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,632572.0,663000.0,1385.0,278690246.0,288953000.0,0.057,0.052,0.0050000000000000044,0.052,0.046,0.005999999999999998,0.048
2737,2012,31,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,1650183.0,1759000.0,1396.0,280340429.0,290712000.0,0.057,0.052,0.0050000000000000044,0.052,0.046,0.005999999999999998,0.048
2738,2012,32,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,796992.0,886000.0,1403.0,281137421.0,291598000.0,0.057,0.052,0.0050000000000000044,0.052,0.046,0.005999999999999998,0.048
2739,2012,33,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,973360.0,1061000.0,1410.0,282110781.0,292659000.0,0.057,0.053,0.0040000000000000036,0.052,0.046,0.005999999999999998,0.048
2740,2012,34,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,796897.0,869000.0,1416.0,282907678.0,293528000.0,0.057,0.053,0.0040000000000000036,0.052,0.047,0.0049999999999999975,0.048
2741,2012,35,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,508795.0,582000.0,1420.0,283416473.0,294110000.0,0.057,0.053,0.0040000000000000036,0.052,0.047,0.0049999999999999975,0.048
107,2012,36,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,900814.0,990000.0,1427.0,284317287.0,295100000.0,0.057,0.053,0.0040000000000000036,0.052,0.047,0.0049999999999999975,0.049
2742,2012,37,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,1704575.0,1904000.0,1437.0,286021862.0,297004000.0,0.057,0.054,0.0030000000000000027,0.052,0.047,0.0049999999999999975,0.049
2743,2012,38,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,416158.0,462000.0,1440.0,286438020.0,297466000.0,0.057,0.054,0.0030000000000000027,0.052,0.047,0.0049999999999999975,0.049
2744,2012,39,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,1414181.0,1615000.0,1449.0,287852201.0,299081000.0,0.057,0.054,0.0030000000000000027,0.052,0.047,0.0049999999999999975,0.049
2745,2012,40,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,427498.0,453000.0,1452.0,288279699.0,299534000.0,0.057,0.054,0.0030000000000000027,0.052,0.047,0.0049999999999999975,0.049
2746,2012,41,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,643892.0,736000.0,1459.0,288923591.0,300270000.0,0.057,0.054,0.0030000000000000027,0.052,0.048,0.003999999999999997,0.049
2747,2012,42,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,399897.0,428000.0,1461.0,289323488.0,300698000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.049
2748,2012,43,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,1506241.0,1598000.0,1467.0,290829729.0,302296000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.05
2749,2012,44,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,563486.0,612000.0,1470.0,291393215.0,302908000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.05
2750,2012,45,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,,,1470.0,291393215.0,302908000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.05
2751,2012,46,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,167199.0,177000.0,1472.0,291560414.0,303085000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.05
2752,2012,47,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,168844.0,209000.0,1474.0,291729258.0,303294000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.05
108,2012,48,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,,,1474.0,291729258.0,303294000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.05
2753,2012,49,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,1339147.0,1446000.0,1477.0,293068405.0,304740000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.05
2754,2012,50,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,180106.0,194000.0,1478.0,293248511.0,304934000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.05
2755,2012,51,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,,,1478.0,293248511.0,304934000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.05
2756,2012,52,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,,,1478.0,293248511.0,304934000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.05
2757,2012,53,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,380273.0,417000.0,1479.0,293628784.0,305351000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.05
109,2012,54,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,210907.0,233000.0,1481.0,293839691.0,305584000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.05
2758,2012,55,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,449786.0,539000.0,1482.0,294289477.0,306123000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.05
2759,2012,56,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,285038.0,303000.0,1483.0,294574515.0,306426000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.05
2760,2012,57,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,,,1483.0,294574515.0,306426000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.05
2761,2012,58,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,,,1483.0,294574515.0,306426000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.05
2762,2012,59,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,74201.0,81000.0,1484.0,294648716.0,306507000.0,0.057,0.055,0.0020000000000000018,0.052,0.048,0.003999999999999997,0.05
2763,2012,60,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,327037.0,361000.0,1485.0,294975753.0,306868000.0,0.057,0.055,0.0020000000000000018,0.052,0.049,0.0029999999999999957,0.05
2764,2012,61,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,,,1485.0,294975753.0,306868000.0,0.057,0.055,0.0020000000000000018,0.052,0.049,0.0029999999999999957,0.05
2765,2012,62,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,,,1485.0,294975753.0,306868000.0,0.057,0.055,0.0020000000000000018,0.052,0.049,0.0029999999999999957,0.05
110,2012,63,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,,,1485.0,294975753.0,306868000.0,0.057,0.055,0.0020000000000000018,0.052,0.049,0.0029999999999999957,0.05
2766,2012,64,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,723700.0,918000.0,1489.0,295699453.0,307786000.0,0.057,0.056,0.0010000000000000009,0.052,0.049,0.0029999999999999957,0.051
2767,2012,65,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,192013.0,214000.0,1490.0,295891466.0,308000000.0,0.057,0.056,0.0010000000000000009,0.052,0.049,0.0029999999999999957,0.051
2768,2012,66,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,,,1490.0,295891466.0,308000000.0,0.057,0.056,0.0010000000000000009,0.052,0.049,0.0029999999999999957,0.051
2769,2012,67,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,,,1490.0,295891466.0,308000000.0,0.057,0.056,0.0010000000000000009,0.052,0.049,0.0029999999999999957,0.051
2770,2012,68,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,,,1490.0,295891466.0,308000000.0,0.057,0.056,0.0010000000000000009,0.052,0.049,0.0029999999999999957,0.051
2771,2012,69,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,,,1490.0,295891466.0,308000000.0,0.057,0.056,0.0010000000000000009,0.052,0.049,0.0029999999999999957,0.051
2772,2012,70,1526.0,301249270.0,315918000.0,2680142.0,608102901000.0,119.000000,81827.0,100000.0,1491.0,295973293.0,308100000.0,0.057,0.056,0.0010000000000000009,0.052,0.049,0.0029999999999999957,0.051
